지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2024-12-28 07:19,-6.3,0,295.4,2.3,1013.5,1024.6,49.1,0,0
108,2024-12-28 07:20,-6.3,0,254.6,3.2,1013.5,1024.6,49.1,0,0
108,2024-12-28 07:21,-6.3,0,263,2.7,1013.5,1024.6,49.3,0,0
108,2024-12-28 07:22,-6.3,0,264.3,3.2,1013.5,1024.6,49,0,0
108,2024-12-28 07:23,-6.3,0,271.9,3,1013.5,1024.6,48.8,0,0
108,2024-12-28 07:24,-6.3,0,268,2.5,1013.5,1024.6,49,0,0
108,2024-12-28 07:25,-6.3,0,290.3,1.8,1013.5,1024.6,49,0,0
108,2024-12-28 07:26,-6.3,0,281.1,.7,1013.5,1024.6,48.8,0,0
108,2024-12-28 07:27,-6.3,0,297.4,1.1,1013.5,1024.6,49,0,0
108,2024-12-28 07:28,-6.4,0,278.2,2.2,1013.5,1024.6,48.9,0,0
108,2024-12-28 07:29,-6.4,0,304.6,1.6,1013.5,1024.6,49,0,0
108,2024-12-28 07:30,-6.4,0,322,1.1,1013.4,1024.5,48.8,0,0
108,2024-12-28 07:31,-6.4,0,274.5,.6,1013.5,1024.6,49.1,0,0
108,2024-12-28 07:32,-6.4,0,304.1,.3,1013.5,1024.6,49.1,0,0
108,2024-12-28 07:33,-6.4,0,320.6,1.5,1013.5,1024.6,49.3,0,0
108,2024-12-28 07:34,-6.4,0,327.4,1.8,1013.5,1024.6,49.7,0,0
108,2024-12-28 07:35,-6.4,0,295.3,1.9,1013.5,1024.6,49.8,0,0
108,2024-12-28 07:36,-6.4,0,310,2.7,1013.4,1024.5,49.9,0,0
108,2024-12-28 07:37,-6.3,0,305.5,2.9,1013.4,1024.5,49.8,0,0
108,2024-12-28 07:38,-6.3,0,316.2,2.8,1013.4,1024.5,49.7,0,0
108,2024-12-28 07:39,-6.3,0,329.3,2.3,1013.4,1024.5,49.6,0,0
108,2024-12-28 07:40,-6.3,0,322.7,2.6,1013.4,1024.5,49.8,0,0
108,2024-12-28 07:41,-6.3,0,336.7,2.9,1013.4,1024.5,50,0,0
108,2024-12-28 07:42,-6.3,0,306.2,3.3,1013.3,1024.4,50.1,0,0
108,2024-12-28 07:43,-6.3,0,317.3,3.1,1013.3,1024.4,50.1,0,0
108,2024-12-28 07:44,-6.3,0,254.3,2.3,1013.3,1024.4,49.9,0,0
108,2024-12-28 07:45,-6.3,0,341.9,2.8,1013.4,1024.5,49.9,0,0
108,2024-12-28 07:46,-6.3,0,338.8,3.1,1013.4,1024.5,49.9,0,0
108,2024-12-28 07:47,-6.3,0,336.6,4.1,1013.4,1024.5,49.8,0,0
108,2024-12-28 07:48,-6.2,0,315.3,3.6,1013.5,1024.6,49.5,0,0
108,2024-12-28 07:49,-6.2,0,307.2,2.7,1013.5,1024.6,49.2,0,0
108,2024-12-28 07:50,-6.2,0,304.8,2.7,1013.5,1024.6,49,0,0
108,2024-12-28 07:51,-6.2,0,295.6,1.5,1013.5,1024.6,49.1,0,0
108,2024-12-28 07:52,-6.2,0,356.4,3,1013.5,1024.6,49.1,0,0
108,2024-12-28 07:53,-6.2,0,53.1,3.1,1013.5,1024.6,49.2,0,0
108,2024-12-28 07:54,-6.3,0,52.7,2.8,1013.5,1024.6,49.2,0,0
108,2024-12-28 07:55,-6.3,0,257.2,1.9,1013.5,1024.6,49,0,0
108,2024-12-28 07:56,-6.3,0,202.2,.3,1013.6,1024.7,49.2,0,0
108,2024-12-28 07:57,-6.4,0,340.7,.3,1013.6,1024.7,49.3,0,0
108,2024-12-28 07:58,-6.4,0,191.6,.8,1013.6,1024.7,49,0,0
108,2024-12-28 07:59,-6.4,0,169.9,.8,1013.6,1024.7,49.1,0,0
108,2024-12-28 08:00,-6.5,0,221,.9,1013.6,1024.7,49.7,0,0
108,2024-12-28 08:01,-6.5,0,165,.4,1013.6,1024.7,50,0,0
108,2024-12-28 08:02,-6.5,0,173.2,.3,1013.6,1024.7,49.9,0,
108,2024-12-28 08:03,-6.5,0,252.4,.2,1013.6,1024.7,49.8,.01,180
108,2024-12-28 08:04,-6.5,0,14.5,0,1013.6,1024.7,49.9,.01,180
108,2024-12-28 08:05,-6.5,0,78.9,.2,1013.6,1024.7,50.1,.01,240
108,2024-12-28 08:06,-6.5,0,136.6,.2,1013.6,1024.7,49.9,.01,360
108,2024-12-28 08:07,-6.5,0,153.8,0,1013.6,1024.7,49.9,.01,360
108,2024-12-28 08:08,-6.6,0,128.9,0,1013.6,1024.7,50.2,.01,420
108,2024-12-28 08:09,-6.6,0,112.7,.2,1013.6,1024.7,50.1,.02,540
108,2024-12-28 08:10,-6.6,0,52.7,.5,1013.6,1024.7,50.1,.02,540
108,2024-12-28 08:11,-6.5,0,50,1.2,1013.7,1024.8,50.2,.02,600
108,2024-12-28 08:12,-6.5,0,69.1,1.2,1013.7,1024.8,50.2,.02,720
108,2024-12-28 08:13,-6.6,0,54.9,1.9,1013.7,1024.8,49.9,.03,720
108,2024-12-28 08:14,-6.6,0,278,2.3,1013.7,1024.8,50.1,.03,780
108,2024-12-28 08:15,-6.6,0,122.2,.8,1013.7,1024.8,49.8,.03,900
108,2024-12-28 08:16,-6.6,0,174.9,1.2,1013.7,1024.8,49.6,.03,900
108,2024-12-28 08:17,-6.6,0,208.5,.9,1013.7,1024.8,50.1,.04,960
108,2024-12-28 08:18,-6.6,0,192.9,.5,1013.7,1024.8,50.2,.04,1080
108,2024-12-28 08:19,-6.6,0,169.8,.2,1013.7,1024.8,50.2,.04,1080
108,2024-12-28 08:20,-6.6,0,148.4,.4,1013.8,1024.9,50.3,.05,1140
108,2024-12-28 08:21,-6.7,0,98.3,.2,1013.8,1025,50.3,.05,1260
108,2024-12-28 08:22,-6.6,0,159.2,.4,1013.8,1024.9,50.4,.05,1260
108,2024-12-28 08:23,-6.6,0,211.2,.4,1013.8,1024.9,50.5,.06,1320
108,2024-12-28 08:24,-6.6,0,217.1,1,1013.8,1024.9,50.7,.06,1440
108,2024-12-28 08:25,-6.6,0,201,.3,1013.9,1025,50.8,.07,1440
108,2024-12-28 08:26,-6.6,0,241.8,1.4,1013.9,1025,50.8,.07,1500
108,2024-12-28 08:27,-6.6,0,232,1.9,1013.8,1024.9,50.8,.08,1620
108,2024-12-28 08:28,-6.5,0,228.7,2.7,1013.8,1024.9,50.6,.08,1620
108,2024-12-28 08:29,-6.5,0,227.2,2,1013.9,1025,50.6,.09,1680
108,2024-12-28 08:30,-6.5,0,271.5,1.4,1013.9,1025,50.5,.09,1800
108,2024-12-28 08:31,-6.5,0,279.1,1.1,1013.9,1025,50.3,.1,1800
108,2024-12-28 08:32,-6.5,0,294.9,1,1013.8,1024.9,50.4,.1,1860
108,2024-12-28 08:33,-6.5,0,322.4,1.8,1013.8,1024.9,50.5,.11,1980
108,2024-12-28 08:34,-6.5,0,288.4,.2,1013.9,1025,50.3,.11,1980
108,2024-12-28 08:35,-6.5,0,270.1,.7,1013.9,1025,50.3,.12,2040
108,2024-12-28 08:36,-6.5,0,306.8,1.1,1013.8,1024.9,50.4,.13,2160
108,2024-12-28 08:37,-6.5,0,304.6,1.7,1013.9,1025,50,.13,2160
108,2024-12-28 08:38,-6.5,0,265.1,1.4,1013.9,1025,50.1,.14,2220
108,2024-12-28 08:39,-6.5,0,276.1,1.5,1013.9,1025,50,.14,2340
108,2024-12-28 08:40,-6.4,0,303.2,2.4,1013.9,1025,49.9,.15,2340
108,2024-12-28 08:41,-6.4,0,275.3,1.4,1013.9,1025,49.8,.16,2400
108,2024-12-28 08:42,-6.4,0,263.5,1.3,1013.9,1025,50,.17,2520
108,2024-12-28 08:43,-6.4,0,257.4,1.6,1013.9,1025,49.9,.17,2520
108,2024-12-28 08:44,-6.3,0,206.4,2.1,1013.9,1025,49.5,.18,2580
108,2024-12-28 08:45,-6.3,0,295.6,2,1013.9,1025,49.5,.19,2700
108,2024-12-28 08:46,-6.3,0,293.5,.6,1013.9,1025,49.6,.2,2700
108,2024-12-28 08:47,-6.2,0,249.5,1.4,1013.9,1025,49.4,.2,2760
108,2024-12-28 08:48,-6.2,0,301.7,2.4,1013.9,1025,49.3,.21,2880
108,2024-12-28 08:49,-6.2,0,300.1,2.1,1013.9,1025,49.3,.22,2880
108,2024-12-28 08:50,-6.2,0,277.5,1.3,1013.9,1025,49.2,.23,2940
108,2024-12-28 08:51,-6.2,0,307.8,.9,1013.9,1025,49.5,.24,3060
108,2024-12-28 08:52,-6.1,0,327.1,.9,1013.9,1025,49.1,.25,3060
108,2024-12-28 08:53,-6.2,0,91,1,1013.9,1025,48.5,.26,3120
108,2024-12-28 08:54,-6.2,0,273.5,1,1013.9,1025,48.8,.27,3240
108,2024-12-28 08:55,-6.2,0,293.3,2.2,1013.9,1025,49,.27,3240
108,2024-12-28 08:56,-6.2,0,273.7,1,1013.9,1025,48.8,.28,3300
108,2024-12-28 08:57,-6.1,0,239.6,1.7,1013.9,1025,48.7,.29,3420
108,2024-12-28 08:58,-6.1,0,292.8,2.3,1014,1025.1,48.3,.3,3420
108,2024-12-28 08:59,-6,0,300,2.4,1014,1025.1,48.3,.31,3480
108,2024-12-28 09:00,-6,0,291.2,1.4,1014,1025.1,48.2,.33,3600
108,2024-12-28 09:01,-6,0,311.2,1.4,1014,1025.1,48.3,.34,3600
108,2024-12-28 09:02,-6,0,268.5,1.2,1014,1025.1,47.9,.35,3660
108,2024-12-28 09:03,-6,0,257.5,2,1014,1025.1,48.4,.36,3780
108,2024-12-28 09:04,-6,0,253.1,1.5,1014.1,1025.2,48.5,.37,3780
108,2024-12-28 09:05,-6,0,282.5,1.3,1014.1,1025.2,48.6,.38,3840
108,2024-12-28 09:06,-5.9,0,289.5,2.1,1014.1,1025.2,48.2,.39,3960
108,2024-12-28 09:07,-5.9,0,270.7,.9,1014.2,1025.3,48.5,.4,3960
108,2024-12-28 09:08,-5.8,0,265,1.3,1014.2,1025.3,48.8,.42,4020
108,2024-12-28 09:09,-5.8,0,277.2,1.1,1014.2,1025.3,48.5,.43,4140
108,2024-12-28 09:10,-5.8,0,283.1,1.7,1014.2,1025.3,48.1,.44,4140
108,2024-12-28 09:11,-5.7,0,271.1,1.7,1014.2,1025.3,48.4,.44,4200
108,2024-12-28 09:12,-5.7,0,220.7,1.3,1014.2,1025.3,47.7,.45,4320
108,2024-12-28 09:13,-5.7,0,289,1.4,1014.2,1025.3,47.9,.45,4320
108,2024-12-28 09:14,-5.6,0,293.7,1.6,1014.2,1025.3,47.5,.45,4380
108,2024-12-28 09:15,-5.6,0,322,1.9,1014.2,1025.3,47.1,.46,4500
108,2024-12-28 09:16,-5.6,0,55.2,1.7,1014.2,1025.3,47.4,.48,4500
108,2024-12-28 09:17,-5.6,0,317.5,2.6,1014.2,1025.3,47.4,.49,4560
108,2024-12-28 09:18,-5.5,0,322.6,2.7,1014.2,1025.3,47.6,.51,4680
108,2024-12-28 09:19,-5.5,0,313.2,2.6,1014.2,1025.3,47.2,.52,4680
108,2024-12-28 09:20,-5.5,0,286.3,1.9,1014.2,1025.3,47.5,.53,4740
108,2024-12-28 09:21,-5.5,0,282.4,1.7,1014.2,1025.3,48.1,.55,4860
108,2024-12-28 09:22,-5.4,0,318.4,2.6,1014.2,1025.3,47.5,.56,4860
108,2024-12-28 09:23,-5.4,0,328.6,3.7,1014.2,1025.3,47.2,.58,4920
108,2024-12-28 09:24,-5.3,0,319.3,2.4,1014.3,1025.4,47.3,.59,5040
108,2024-12-28 09:25,-5.3,0,320.2,3,1014.3,1025.4,46.8,.61,5040
108,2024-12-28 09:26,-5.3,0,309,2.3,1014.3,1025.4,46.4,.62,5100
108,2024-12-28 09:27,-5.3,0,328.5,2.5,1014.3,1025.4,45.7,.64,5220
108,2024-12-28 09:28,-5.2,0,317.9,2.4,1014.3,1025.4,46.2,.65,5220
108,2024-12-28 09:29,-5.2,0,172.2,4.2,1014.3,1025.4,46.3,.67,5280
108,2024-12-28 09:30,-5.1,0,228.7,2.6,1014.3,1025.4,46.3,.68,5400
108,2024-12-28 09:31,-5,0,281.5,2.7,1014.4,1025.5,46.1,.7,5400
108,2024-12-28 09:32,-5,0,286.9,2.7,1014.3,1025.4,45.5,.71,5460
108,2024-12-28 09:33,-5,0,241.2,1.5,1014.3,1025.4,44.9,.73,5580
108,2024-12-28 09:34,-4.9,0,294,1.2,1014.3,1025.4,44.7,.75,5580
108,2024-12-28 09:35,-4.9,0,296.4,2,1014.4,1025.5,44.3,.76,5640
108,2024-12-28 09:36,-4.9,0,265.6,2.3,1014.4,1025.5,44.6,.78,5760
108,2024-12-28 09:37,-4.9,0,285.2,2.1,1014.4,1025.5,44.2,.8,5760
108,2024-12-28 09:38,-4.9,0,317.5,3,1014.4,1025.5,44.1,.81,5820
108,2024-12-28 09:39,-4.9,0,306.9,1.9,1014.4,1025.5,44,.83,5940
108,2024-12-28 09:40,-4.9,0,293.8,2.8,1014.5,1025.6,43.6,.85,5940
108,2024-12-28 09:41,-4.9,0,293.3,2.5,1014.5,1025.6,43.3,.87,6000
108,2024-12-28 09:42,-4.9,0,299.7,3.7,1014.5,1025.6,42.7,.88,6120
108,2024-12-28 09:43,-4.8,0,300.4,4,1014.5,1025.6,42.5,.9,6120
108,2024-12-28 09:44,-4.8,0,299.1,4.3,1014.5,1025.6,42.5,.92,6180
108,2024-12-28 09:45,-4.8,0,306.3,2.4,1014.5,1025.6,42.1,.94,6300
108,2024-12-28 09:46,-4.8,0,307.6,2.3,1014.5,1025.6,42.2,.96,6300
108,2024-12-28 09:47,-4.8,0,298.9,2.9,1014.5,1025.6,41.8,.97,6360
108,2024-12-28 09:48,-4.8,0,311.5,2.2,1014.5,1025.6,42.2,.99,6480
108,2024-12-28 09:49,-4.7,0,331.1,3.3,1014.5,1025.6,42.5,1.01,6480
108,2024-12-28 09:50,-4.6,0,309.6,3.3,1014.5,1025.6,43,1.03,6540
108,2024-12-28 09:51,-4.6,0,246.3,3.1,1014.5,1025.6,42.3,1.05,6660
108,2024-12-28 09:52,-4.6,0,300.6,3.5,1014.5,1025.6,41.6,1.07,6660
108,2024-12-28 09:53,-4.6,0,309.1,3,1014.6,1025.7,42,1.09,6720
108,2024-12-28 09:54,-4.6,0,297.5,3.2,1014.5,1025.6,41.8,1.11,6840
108,2024-12-28 09:55,-4.5,0,279.4,1.8,1014.5,1025.6,41.4,1.13,6840
108,2024-12-28 09:56,-4.5,0,298.1,1.4,1014.6,1025.7,41.8,1.15,6900
108,2024-12-28 09:57,-4.5,0,326.3,1.8,1014.6,1025.7,41.7,1.17,7020
108,2024-12-28 09:58,-4.5,0,307.2,1.2,1014.6,1025.7,42.4,1.19,7020
108,2024-12-28 09:59,-4.4,0,262.5,1.8,1014.6,1025.7,43.2,1.21,7080
108,2024-12-28 10:00,-4.3,0,244.7,2.6,1014.6,1025.7,43.1,1.23,7200
108,2024-12-28 10:01,-4.2,0,239.1,1.4,1014.6,1025.7,43.5,1.25,7200
108,2024-12-28 10:02,-4.1,0,260.9,2.1,1014.6,1025.7,42.7,1.27,7260
108,2024-12-28 10:03,-4.1,0,246.7,1.9,1014.6,1025.7,41.7,1.29,7380
108,2024-12-28 10:04,-4.1,0,315.8,2.7,1014.6,1025.7,41,1.31,7380
108,2024-12-28 10:05,-4.1,0,306,2.1,1014.6,1025.7,40.9,1.33,7440
108,2024-12-28 10:06,-4.1,0,273.2,2.1,1014.6,1025.7,41.5,1.35,7560
108,2024-12-28 10:07,-4,0,240.1,1.4,1014.6,1025.7,41.2,1.37,7560
108,2024-12-28 10:08,-4,0,299.3,1.3,1014.6,1025.7,41.2,1.39,7620
108,2024-12-28 10:09,-4,0,270.7,1.2,1014.6,1025.7,41.4,1.42,7740
108,2024-12-28 10:10,-4,0,274.7,2.4,1014.6,1025.7,40.1,1.44,7740
108,2024-12-28 10:11,-4,0,283.6,2.6,1014.6,1025.7,40.1,1.46,7800
108,2024-12-28 10:12,-3.9,0,247.9,2.1,1014.5,1025.5,40.5,1.48,7920
108,2024-12-28 10:13,-3.9,0,243.4,.8,1014.6,1025.6,40.9,1.5,7920
108,2024-12-28 10:14,-3.9,0,325.7,2.8,1014.6,1025.6,40.4,1.53,7980
108,2024-12-28 10:15,-3.9,0,289.7,3.9,1014.5,1025.5,40,1.55,8100
108,2024-12-28 10:16,-3.9,0,255.1,2,1014.5,1025.5,39.5,1.57,8100
108,2024-12-28 10:17,-3.9,0,282.9,3.5,1014.5,1025.5,38.7,1.59,8160
108,2024-12-28 10:18,-3.9,0,285.7,3.1,1014.5,1025.5,38.5,1.62,8280
108,2024-12-28 10:19,-3.9,0,290.3,2.9,1014.4,1025.4,38.6,1.64,8280
108,2024-12-28 10:20,-3.9,0,301.6,2.2,1014.5,1025.5,38.7,1.66,8340
108,2024-12-28 10:21,-3.9,0,281.9,2.5,1014.5,1025.5,39.4,1.69,8460
108,2024-12-28 10:22,-3.9,0,283.6,4.4,1014.5,1025.5,39,1.71,8460
108,2024-12-28 10:23,-3.8,0,309.9,2.6,1014.5,1025.5,38.6,1.73,8520
108,2024-12-28 10:24,-3.8,0,268.1,2.2,1014.5,1025.5,39.2,1.76,8640
108,2024-12-28 10:25,-3.7,0,292.2,2.7,1014.5,1025.5,38.8,1.78,8640
108,2024-12-28 10:26,-3.7,0,276.4,2.8,1014.5,1025.5,39.1,1.81,8700
108,2024-12-28 10:27,-3.7,0,293,2.3,1014.6,1025.6,38.5,1.83,8820
108,2024-12-28 10:28,-3.6,0,266.5,2.8,1014.6,1025.6,38.6,1.85,8820
108,2024-12-28 10:29,-3.6,0,260.2,2.3,1014.5,1025.5,38.7,1.88,8880
108,2024-12-28 10:30,-3.6,0,317.8,2.9,1014.5,1025.5,38.6,1.9,9000
108,2024-12-28 10:31,-3.5,0,286.4,2.4,1014.5,1025.5,38.8,1.93,9000
108,2024-12-28 10:32,-3.4,0,275.2,2.5,1014.4,1025.4,38.8,1.95,9060
108,2024-12-28 10:33,-3.4,0,249.3,1.8,1014.4,1025.4,39.2,1.98,9180
108,2024-12-28 10:34,-3.4,0,278,1.7,1014.4,1025.4,39.1,2,9180
108,2024-12-28 10:35,-3.4,0,315.6,1.3,1014.5,1025.5,38.5,2.03,9240
108,2024-12-28 10:36,-3.3,0,268,2,1014.5,1025.5,38.9,2.05,9360
108,2024-12-28 10:37,-3.2,0,283.6,2.6,1014.5,1025.5,38.9,2.08,9360
108,2024-12-28 10:38,-3.2,0,242.2,2.5,1014.5,1025.5,38.2,2.1,9420
108,2024-12-28 10:39,-3.2,0,243.4,3.4,1014.5,1025.5,37.9,2.13,9540
108,2024-12-28 10:40,-3.2,0,279.7,2.5,1014.4,1025.4,37.5,2.16,9540
108,2024-12-28 10:41,-3.1,0,251,1.4,1014.5,1025.5,38.2,2.18,9600
108,2024-12-28 10:42,-3.1,0,254.6,2.6,1014.5,1025.5,37.8,2.21,9720
108,2024-12-28 10:43,-3,0,257.1,3.9,1014.5,1025.5,38,2.23,9720
108,2024-12-28 10:44,-3.1,0,258.9,3,1014.6,1025.6,38.3,2.26,9780
108,2024-12-28 10:45,-3.2,0,290.2,4.5,1014.6,1025.6,37.9,2.29,9900
108,2024-12-28 10:46,-3.3,0,291.3,5.7,1014.6,1025.6,37.7,2.31,9900
108,2024-12-28 10:47,-3.3,0,282.8,5.5,1014.6,1025.6,37.7,2.34,9960
108,2024-12-28 10:48,-3.3,0,284,3.1,1014.6,1025.6,38.1,2.37,10080
108,2024-12-28 10:49,-3.3,0,269.3,3.2,1014.5,1025.5,38.2,2.39,10080
108,2024-12-28 10:50,-3.2,0,248.1,3.4,1014.5,1025.5,38.3,2.42,10140
108,2024-12-28 10:51,-3.1,0,254.8,3.6,1014.5,1025.5,38.2,2.45,10260
108,2024-12-28 10:52,-3.1,0,281.1,3.2,1014.5,1025.5,38.4,2.47,10260
108,2024-12-28 10:53,-3,0,301.3,2.7,1014.5,1025.5,38.9,2.5,10320
108,2024-12-28 10:54,-3.1,0,282,2.7,1014.5,1025.5,38.7,2.53,10440
108,2024-12-28 10:55,-3.1,0,316.4,4,1014.5,1025.5,38.4,2.56,10440
108,2024-12-28 10:56,-3.1,0,313.7,3.4,1014.5,1025.5,38.1,2.58,10500
108,2024-12-28 10:57,-3.2,0,282.6,3.3,1014.5,1025.5,38.3,2.61,10620
108,2024-12-28 10:58,-3.2,0,305.7,3.2,1014.5,1025.5,38.6,2.64,10620
108,2024-12-28 10:59,-3.2,0,298.7,3.2,1014.5,1025.5,38.6,2.67,10680
108,2024-12-28 11:00,-3.2,0,302.6,4.3,1014.5,1025.5,38,2.69,10800
108,2024-12-28 11:01,-3.1,0,286.3,3.4,1014.5,1025.5,38.7,2.72,10800
108,2024-12-28 11:02,-3.1,0,291.2,2.9,1014.5,1025.5,39,2.75,10860
108,2024-12-28 11:03,-3.1,0,314.6,3.3,1014.4,1025.4,38.3,2.78,10980
108,2024-12-28 11:04,-3.1,0,305.2,2.2,1014.4,1025.4,39,2.81,10980
108,2024-12-28 11:05,-3.1,0,283.8,2.5,1014.4,1025.4,39,2.83,11040
108,2024-12-28 11:06,-3,0,298.6,3.2,1014.4,1025.4,39.3,2.86,11160
108,2024-12-28 11:07,-3,0,286.8,3,1014.3,1025.3,38.8,2.89,11160
108,2024-12-28 11:08,-3,0,265.9,2.4,1014.3,1025.3,39.7,2.92,11220
108,2024-12-28 11:09,-3,0,314.9,2.8,1014.3,1025.3,39.5,2.95,11340
108,2024-12-28 11:10,-3,0,299.5,3.1,1014.4,1025.4,39,2.98,11340
108,2024-12-28 11:11,-3,0,290.9,3.3,1014.3,1025.3,39.3,3,11400
108,2024-12-28 11:12,-3.1,0,288.7,4.4,1014.3,1025.3,39.3,3.03,11520
108,2024-12-28 11:13,-3.1,0,296.6,4.9,1014.3,1025.3,39.6,3.06,11520
108,2024-12-28 11:14,-3.1,0,281.1,5.4,1014.3,1025.3,39.3,3.09,11580
108,2024-12-28 11:15,-3,0,288.7,3.1,1014.3,1025.3,39.3,3.12,11700
108,2024-12-28 11:16,-3,0,280.9,3.8,1014.2,1025.2,40.4,3.15,11700
108,2024-12-28 11:17,-3,0,291.5,4.2,1014.3,1025.3,40.2,3.18,11760
108,2024-12-28 11:18,-2.9,0,291.4,3.7,1014.2,1025.2,39.7,3.21,11880
108,2024-12-28 11:19,-2.9,0,292.8,3.5,1014.2,1025.2,39.7,3.24,11880
108,2024-12-28 11:20,-2.9,0,295.1,3.1,1014.2,1025.2,39.7,3.27,11940
108,2024-12-28 11:21,-2.8,0,285,1.9,1014.2,1025.2,39.9,3.3,12060
108,2024-12-28 11:22,-2.7,0,297.2,3.1,1014.2,1025.2,39.8,3.33,12060
108,2024-12-28 11:23,-2.6,0,315,3.6,1014.2,1025.2,39.9,3.36,12120
108,2024-12-28 11:24,-2.6,0,295.1,3,1014.2,1025.2,40.3,3.39,12240
108,2024-12-28 11:25,-2.6,0,317.6,3.5,1014.2,1025.2,40.2,3.42,12240
108,2024-12-28 11:26,-2.6,0,310.8,4.3,1014.2,1025.2,39.5,3.45,12300
108,2024-12-28 11:27,-2.7,0,282.3,3.9,1014.1,1025.1,39.3,3.48,12420
108,2024-12-28 11:28,-2.7,0,290.3,4.7,1014.1,1025.1,39.5,3.51,12420
108,2024-12-28 11:29,-2.7,0,290.6,3.8,1014.1,1025.1,39.4,3.54,12480
108,2024-12-28 11:30,-2.6,0,292.9,4.3,1014,1025,39.2,3.57,12600
108,2024-12-28 11:31,-2.6,0,305.1,2.3,1014,1025,39.5,3.6,12600
108,2024-12-28 11:32,-2.5,0,303.6,3,1014,1025,39.9,3.63,12660
108,2024-12-28 11:33,-2.5,0,314.4,3,1014,1025,39.8,3.66,12780
108,2024-12-28 11:34,-2.5,0,306.6,2.7,1013.9,1024.9,39.6,3.69,12780
108,2024-12-28 11:35,-2.4,0,325.1,3.3,1014,1025,39.8,3.72,12840
108,2024-12-28 11:36,-2.4,0,305.2,3.3,1014,1025,39.6,3.75,12960
108,2024-12-28 11:37,-2.3,0,297.1,5.6,1014,1025,39.8,3.78,12960
108,2024-12-28 11:38,-2.2,0,293.1,2.8,1014,1025,40.3,3.81,13020
108,2024-12-28 11:39,-2.2,0,286.9,3.2,1013.9,1024.9,39.8,3.84,13140
108,2024-12-28 11:40,-2.2,0,303.1,3.5,1013.9,1024.9,39.5,3.87,13140
108,2024-12-28 11:41,-2.2,0,279.8,4.1,1013.9,1024.9,39.3,3.91,13200
108,2024-12-28 11:42,-2.1,0,265.6,3.7,1013.9,1024.9,39.9,3.94,13320
108,2024-12-28 11:43,-2.1,0,285.8,4.3,1013.9,1024.9,39.6,3.97,13320
108,2024-12-28 11:44,-2.2,0,319,4.4,1013.9,1024.9,39.6,4,13380
108,2024-12-28 11:45,-2.2,0,290.9,4.7,1013.9,1024.9,39.4,4.03,13500
108,2024-12-28 11:46,-2.2,0,297,3.8,1013.9,1024.9,39,4.06,13500
108,2024-12-28 11:47,-2.2,0,322.1,4.7,1013.9,1024.9,39.8,4.09,13560
108,2024-12-28 11:48,-2.2,0,292.7,4.1,1013.9,1024.9,39.8,4.13,13680
108,2024-12-28 11:49,-2.2,0,294.4,5.1,1013.8,1024.8,39.8,4.16,13680
108,2024-12-28 11:50,-2.3,0,301.1,4,1013.8,1024.8,39.5,4.19,13740
108,2024-12-28 11:51,-2.3,0,288.8,3.8,1013.8,1024.8,39.2,4.22,13860
108,2024-12-28 11:52,-2.2,0,313.5,3.4,1013.8,1024.8,39.4,4.25,13860
108,2024-12-28 11:53,-2.1,0,303.2,2.8,1013.8,1024.8,40.2,4.28,13920
108,2024-12-28 11:54,-2.1,0,265.8,3.5,1013.7,1024.7,39.4,4.31,14040
108,2024-12-28 11:55,-2,0,314.1,2.6,1013.7,1024.7,39.5,4.34,14040
108,2024-12-28 11:56,-1.9,0,273.7,2,1013.7,1024.7,39.8,4.38,14100
108,2024-12-28 11:57,-1.8,0,253.4,2.6,1013.7,1024.6,39.8,4.41,14220
108,2024-12-28 11:58,-1.7,0,280.6,1.8,1013.7,1024.6,39.9,4.44,14220
108,2024-12-28 11:59,-1.7,0,268.3,2.1,1013.7,1024.6,40.1,4.47,14280
108,2024-12-28 12:00,-1.7,0,258.8,1.3,1013.6,1024.5,39.3,4.5,14400
108,2024-12-28 12:01,-1.7,0,300.5,3.7,1013.6,1024.5,39.3,4.54,14400
108,2024-12-28 12:02,-1.7,0,268.8,3.5,1013.6,1024.5,38.9,4.57,14460
108,2024-12-28 12:03,-1.7,0,269.1,2.3,1013.6,1024.5,39.4,4.6,14580
108,2024-12-28 12:04,-1.7,0,297.4,3.1,1013.7,1024.6,38.9,4.63,14580
108,2024-12-28 12:05,-1.6,0,282.6,3.1,1013.7,1024.6,38.6,4.67,14640
108,2024-12-28 12:06,-1.6,0,311.4,2.2,1013.7,1024.6,39.3,4.7,14760
108,2024-12-28 12:07,-1.6,0,302.2,2.4,1013.6,1024.5,39.6,4.73,14760
108,2024-12-28 12:08,-1.6,0,315.1,4.6,1013.6,1024.5,39,4.76,14820
108,2024-12-28 12:09,-1.5,0,305.9,2.9,1013.7,1024.6,38.9,4.8,14940
108,2024-12-28 12:10,-1.5,0,267.8,2.9,1013.7,1024.6,39.8,4.83,14940
108,2024-12-28 12:11,-1.5,0,288.1,4.8,1013.6,1024.5,39.4,4.86,15000
108,2024-12-28 12:12,-1.6,0,297.9,5.1,1013.5,1024.4,38.8,4.89,15120
108,2024-12-28 12:13,-1.5,0,296.4,4.1,1013.5,1024.4,39,4.93,15120
108,2024-12-28 12:14,-1.4,0,251.4,2.6,1013.5,1024.4,39.5,4.96,15180
